Week Ending Date,State,Average Expected Count,Observed Number
2020-02-15,Kentucky,1072,955
2020-02-15,Louisiana,958,951
2020-02-15,Maine,310,329
2020-02-15,Maryland,1099,1019
2020-02-15,Massachusetts,1296,1251
2020-02-15,Michigan,2019,2014
2020-02-15,Minnesota,940,941
2020-02-15,Mississippi,672,648
2020-02-15,Missouri,1374,1348
2020-02-15,Montana,218,198
2020-02-15,Nebraska,356,327
2020-02-15,Nevada,595,530
2020-02-15,New Hampshire,274,236
2020-02-15,New Jersey,1597,1488
2020-02-15,New Mexico,398,382
2020-02-15,New York,3298,3120
2020-02-15,North Carolina,1859,2060
2020-02-15,North Dakota,145,148
2020-02-15,Ohio,2723,2495
2020-02-15,Oklahoma,849,806
2020-02-15,Oregon,776,783
2020-02-15,Pennsylvania,2994,2811
2020-02-15,Puerto Rico,606,621
2020-02-15,Rhode Island,221,183
2020-02-15,South Carolina,1066,1003
2020-02-15,South Dakota,175,178
2020-02-15,Tennessee,1609,1454
2020-02-15,Texas,4385,4343
2020-02-15,United States,61532,58818
2020-02-15,Utah,406,414
2020-02-15,Vermont,125,129
2020-02-15,Virginia,1493,1377
2020-02-15,Washington,1227,1179
2020-02-15,West Virginia,476,478
2020-02-15,Wisconsin,1116,1125
2020-02-15,Wyoming,88,75
2020-02-22,Alabama,1123,1098
2020-02-22,Alaska,85,83
2020-02-22,Arizona,1358,1342
2020-02-22,Arkansas,685,697
2020-02-22,California,5974,5797
2020-02-22,Colorado,852,881
2020-02-22,Connecticut,685,653
2020-02-22,Delaware,208,194
2020-02-22,District of Columbia,143,104
2020-02-22,Florida,4046,4416
2020-02-22,Georgia,1825,1749
2020-02-22,Hawaii,240,250
2020-02-22,Idaho,303,318
2020-02-22,Illinois,2235,2207
2020-02-22,Indiana,1444,1412
2020-02-22,Iowa,634,643
2020-02-22,Kansas,553,559
2020-02-22,Kentucky,1065,992
2020-02-22,Louisiana,959,950
2020-02-22,Maine,313,299
2020-02-22,Maryland,1098,973
2020-02-22,Massachusetts,1302,1166
2020-02-22,Michigan,2018,2056
2020-02-22,Minnesota,939,913
2020-02-22,Mississippi,666,625
2020-02-22,Missouri,1363,1361
2020-02-22,Montana,218,217
2020-02-22,Nebraska,354,318
2020-02-22,Nevada,594,546
2020-02-22,New Hampshire,272,277
2020-02-22,New Jersey,1596,1494
2020-02-22,New Mexico,399,391
2020-02-22,New York,3284,3129
2020-02-22,North Carolina,2100,1925
2020-02-22,North Dakota,149,176
2020-02-22,Ohio,2718,2527
2020-02-22,Oklahoma,845,818
2020-02-22,Oregon,774,733
2020-02-22,Pennsylvania,2983,2704
2020-02-22,Puerto Rico,599,613
2020-02-22,Rhode Island,221,206
2020-02-22,South Carolina,1068,1035
2020-02-22,South Dakota,173,177
2020-02-22,Tennessee,1602,1516
2020-02-22,Texas,4381,4221
2020-02-22,United States,61466,58915
2020-02-22,Utah,404,368
2020-02-22,Vermont,124,110
2020-02-22,Virginia,1490,1444
2020-02-22,Washington,1221,1115
2020-02-22,West Virginia,475,467
2020-02-22,Wisconsin,1119,1162
2020-02-22,Wyoming,88,101
2020-02-29,Alabama,1119,1164
2020-02-29,Alaska,86,84
2020-02-29,Arizona,1363,1353
2020-02-29,Arkansas,684,656
2020-02-29,California,5955,5680
2020-02-29,Colorado,847,842
2020-02-29,Connecticut,684,638
2020-02-29,Delaware,205,164
2020-02-29,District of Columbia,144,135
2020-02-29,Florida,4617,4399
2020-02-29,Georgia,1815,1860
2020-02-29,Hawaii,236,238
2020-02-29,Idaho,302,290
2020-02-29,Illinois,2212,2209
2020-02-29,Indiana,1437,1449
2020-02-29,Iowa,636,642
2020-02-29,Kansas,548,548
2020-02-29,Kentucky,1053,1022
2020-02-29,Louisiana,954,993
2020-02-29,Maine,315,292
2020-02-29,Maryland,1092,1082
2020-02-29,Massachusetts,1302,1278
2020-02-29,Michigan,2013,1973
2020-02-29,Minnesota,941,933
2020-02-29,Mississippi,663,665
2020-02-29,Missouri,1353,1370
2020-02-29,Montana,218,236
2020-02-29,Nebraska,353,341
2020-02-29,Nevada,590,544
2020-02-29,New Hampshire,269,228
2020-02-29,New Jersey,1593,1571
2020-02-29,New Mexico,395,396
2020-02-29,New York,3278,3271
2020-02-29,North Carolina,2090,1972
2020-02-29,North Dakota,147,152
2020-02-29,Ohio,2706,2461
2020-02-29,Oklahoma,837,829
2020-02-29,Oregon,770,735
2020-02-29,Pennsylvania,2976,2774
2020-02-29,Puerto Rico,590,624
2020-02-29,Rhode Island,221,235
2020-02-29,South Carolina,1065,1044
2020-02-29,South Dakota,172,163
2020-02-29,Tennessee,1591,1504
2020-02-29,Texas,4347,4146
2020-02-29,United States,61001,59335
2020-02-29,Utah,404,417
2020-02-29,Vermont,125,138
2020-02-29,Virginia,1487,1388
2020-02-29,Washington,1212,1135
2020-02-29,West Virginia,472,460
2020-02-29,Wisconsin,1115,1136
2020-02-29,Wyoming,88,100
2020-03-07,Alabama,1120,1057
2020-03-07,Alaska,86,79
2020-03-07,Arizona,1363,1380
2020-03-07,Arkansas,684,697
2020-03-07,California,5957,5736
2020-03-07,Colorado,845,821
2020-03-07,Connecticut,687,625
2020-03-07,Delaware,204,200
2020-03-07,District of Columbia,142,118
2020-03-07,Florida,4624,4520
2020-03-07,Georgia,1816,1755
2020-03-07,Hawaii,237,239
2020-03-07,Idaho,302,278
2020-03-07,Illinois,2221,2254
2020-03-07,Indiana,1431,1372
2020-03-07,Iowa,633,624
2020-03-07,Kansas,547,575
2020-03-07,Kentucky,1054,1006
2020-03-07,Louisiana,959,964
2020-03-07,Maine,314,313
2020-03-07,Maryland,1089,1049
2020-03-07,Massachusetts,1301,1216
2020-03-07,Michigan,2018,1988
2020-03-07,Minnesota,940,944
2020-03-07,Mississippi,671,663
2020-03-07,Missouri,1362,1394
2020-03-07,Montana,216,221
2020-03-07,Nebraska,354,355
2020-03-07,Nevada,590,535
2020-03-07,New Hampshire,268,266
2020-03-07,New Jersey,1595,1509
2020-03-07,New Mexico,396,400
2020-03-07,New York,3267,3185
2020-03-07,North Carolina,2084,2032
2020-03-07,North Dakota,148,171
2020-03-07,Ohio,2707,2509
2020-03-07,Oklahoma,839,799
2020-03-07,Oregon,771,788
2020-03-07,Pennsylvania,2976,2786
2020-03-07,Puerto Rico,590,619
2020-03-07,Rhode Island,219,251
2020-03-07,South Carolina,1055,1133
2020-03-07,South Dakota,173,194
2020-03-07,Tennessee,1588,1611
2020-03-07,Texas,4314,4173
2020-03-07,United States,61039,59699
2020-03-07,Utah,405,427
2020-03-07,Vermont,125,120
2020-03-07,Virginia,1486,1480
2020-03-07,Washington,1208,1208
2020-03-07,West Virginia,475,483
2020-03-07,Wisconsin,1114,1116
2020-03-07,Wyoming,86,80
2020-03-14,Alabama,1121,1091
2020-03-14,Alaska,84,92
2020-03-14,Arizona,1363,1349
2020-03-14,Arkansas,683,628
2020-03-14,California,5861,5465
2020-03-14,Colorado,847,822
2020-03-14,Connecticut,682,632
2020-03-14,Delaware,203,189
2020-03-14,District of Columbia,143,114
2020-03-14,Florida,4618,4435
2020-03-14,Georgia,1813,1784
2020-03-14,Hawaii,230,243
2020-03-14,Idaho,300,282
2020-03-14,Illinois,2214,2191
2020-03-14,Indiana,1428,1407
2020-03-14,Iowa,624,636
2020-03-14,Kansas,543,522
2020-03-14,Kentucky,1049,1021
2020-03-14,Louisiana,951,994
2020-03-14,Maine,311,301
2020-03-14,Maryland,1078,1005
2020-03-14,Massachusetts,1291,1311
2020-03-14,Michigan,1997,1955
2020-03-14,Minnesota,936,882
2020-03-14,Mississippi,668,623
2020-03-14,Missouri,1364,1301
2020-03-14,Montana,215,218
2020-03-14,Nebraska,347,343
2020-03-14,Nevada,589,515
2020-03-14,New Hampshire,268,240
2020-03-14,New Jersey,1581,1477
2020-03-14,New Mexico,394,342
2020-03-14,New York,3254,3117
2020-03-14,North Carolina,2075,2025
2020-03-14,North Dakota,146,148
2020-03-14,Ohio,2690,2555
2020-03-14,Oklahoma,837,792
2020-03-14,Oregon,770,746
2020-03-14,Pennsylvania,2943,2833
2020-03-14,Puerto Rico,580,607
2020-03-14,Rhode Island,222,196
2020-03-14,South Carolina,1048,1103
2020-03-14,South Dakota,174,166
2020-03-14,Tennessee,1581,1601
2020-03-14,Texas,4304,4169
2020-03-14,United States,60594,58675
2020-03-14,Utah,408,406
2020-03-14,Vermont,125,143
2020-03-14,Virginia,1470,1435
2020-03-14,Washington,1203,1165
2020-03-14,West Virginia,468,475
2020-03-14,Wisconsin,1106,1105
2020-03-14,Wyoming,87,85
2020-03-21,Alabama,1110,1059
2020-03-21,Alaska,83,69
2020-03-21,Arizona,1345,1290
2020-03-21,Arkansas,680,640
2020-03-21,California,5788,5681
2020-03-21,Colorado,839,891
2020-03-21,Connecticut,670,665
2020-03-21,Delaware,199,221
2020-03-21,District of Columbia,143,129
2020-03-21,Florida,4616,4362
2020-03-21,Georgia,1806,1775
2020-03-21,Hawaii,230,212
2020-03-21,Idaho,295,308
2020-03-21,Illinois,2190,2283
2020-03-21,Indiana,1423,1329
2020-03-21,Iowa,625,598
2020-03-21,Kansas,538,515
2020-03-21,Kentucky,1045,949
2020-03-21,Louisiana,949,955
2020-03-21,Maine,307,277
2020-03-21,Maryland,1074,1064
2020-03-21,Massachusetts,1276,1170
2020-03-21,Michigan,1994,2036
2020-03-21,Minnesota,929,894
2020-03-21,Mississippi,661,625
2020-03-21,Missouri,1336,1272
2020-03-21,Montana,215,229
2020-03-21,Nebraska,342,350
2020-03-21,Nevada,584,508
2020-03-21,New Hampshire,266,252
2020-03-21,New Jersey,1561,1600
2020-03-21,New Mexico,391,390
2020-03-21,New York,3208,3535
2020-03-21,North Carolina,2058,2052
2020-03-21,North Dakota,148,150
2020-03-21,Ohio,2665,2520
2020-03-21,Oklahoma,826,827
2020-03-21,Oregon,758,775
2020-03-21,Pennsylvania,2912,2603
2020-03-21,Puerto Rico,575,625
2020-03-21,Rhode Island,217,220
2020-03-21,South Carolina,1045,1067
2020-03-21,South Dakota,171,162
2020-03-21,Tennessee,1574,1526
2020-03-21,Texas,4301,4256
2020-03-21,United States,60335,59227
2020-03-21,Utah,403,412
2020-03-21,Vermont,123,143
2020-03-21,Virginia,1460,1455
2020-03-21,Washington,1184,1224
2020-03-21,West Virginia,464,470
2020-03-21,Wisconsin,1102,1115
2020-03-21,Wyoming,86,117
2020-03-28,Alabama,1098,1073
2020-03-28,Alaska,82,86
2020-03-28,Arizona,1343,1324
2020-03-28,Arkansas,676,641
2020-03-28,California,5774,5689
2020-03-28,Colorado,840,860
2020-03-28,Connecticut,660,751
2020-03-28,Delaware,198,188
2020-03-28,District of Columbia,144,130
2020-03-28,Florida,4566,4461
2020-03-28,Georgia,1803,1881
2020-03-28,Hawaii,229,235
2020-03-28,Idaho,295,332
2020-03-28,Illinois,2171,2304
2020-03-28,Indiana,1414,1486
2020-03-28,Iowa,619,595
2020-03-28,Kansas,533,523
2020-03-28,Kentucky,1035,937
2020-03-28,Louisiana,952,1233
2020-03-28,Maine,311,279
2020-03-28,Maryland,1062,1092
2020-03-28,Massachusetts,1261,1290
2020-03-28,Michigan,1991,2432
2020-03-28,Minnesota,921,909
2020-03-28,Mississippi,662,698
2020-03-28,Missouri,1328,1343
2020-03-28,Montana,214,205
2020-03-28,Nebraska,341,331
2020-03-28,Nevada,577,543
2020-03-28,New Hampshire,264,258
2020-03-28,New Jersey,1542,2124
2020-03-28,New Mexico,391,365
2020-03-28,New York,3193,5350
2020-03-28,North Carolina,2043,1877
2020-03-28,North Dakota,147,119
2020-03-28,Ohio,2656,2512
2020-03-28,Oklahoma,819,856
2020-03-28,Oregon,752,768
2020-03-28,Pennsylvania,2888,2735
2020-03-28,Puerto Rico,562,646
2020-03-28,Rhode Island,217,200
2020-03-28,South Carolina,1042,1039
2020-03-28,South Dakota,171,149
2020-03-28,Tennessee,1570,1528
2020-03-28,Texas,4306,4259
2020-03-28,United States,59960,63031
2020-03-28,Utah,402,395
2020-03-28,Vermont,120,110
2020-03-28,Virginia,1459,1517
2020-03-28,Washington,1178,1294
2020-03-28,West Virginia,459,491
2020-03-28,Wisconsin,1098,1146
2020-03-28,Wyoming,85,88
2020-04-04,Alabama,1090,1156
2020-04-04,Alaska,82,98
2020-04-04,Arizona,1322,1357
2020-04-04,Arkansas,673,606
2020-04-04,California,5706,5986
2020-04-04,Colorado,836,967
2020-04-04,Connecticut,656,891
2020-04-04,Delaware,196,214
2020-04-04,District of Columbia,141,156
2020-04-04,Florida,4534,4497
2020-04-04,Georgia,1790,2033
2020-04-04,Hawaii,229,235
2020-04-04,Idaho,295,271
2020-04-04,Illinois,2173,2622
2020-04-04,Indiana,1397,1581
2020-04-04,Iowa,613,608
2020-04-04,Kansas,531,550
2020-04-04,Kentucky,1026,1048
2020-04-04,Louisiana,946,1390
2020-04-04,Maine,310,300
2020-04-04,Maryland,1048,1191
2020-04-04,Massachusetts,1252,1549
2020-04-04,Michigan,1987,3117
2020-04-04,Minnesota,913,928
2020-04-04,Mississippi,660,707
2020-04-04,Missouri,1330,1301
2020-04-04,Montana,213,177
2020-04-04,Nebraska,340,310
2020-04-04,Nevada,574,593
2020-04-04,New Hampshire,260,248
2020-04-04,New Jersey,1537,3484
2020-04-04,New Mexico,388,399
2020-04-04,New York,3150,10070
2020-04-04,North Carolina,2023,2024
2020-04-04,North Dakota,146,140
2020-04-04,Ohio,2613,2571
2020-04-04,Oklahoma,817,784
2020-04-04,Oregon,746,778
2020-04-04,Pennsylvania,2847,3003
2020-04-04,Puerto Rico,557,584
2020-04-04,Rhode Island,213,236
2020-04-04,South Carolina,1031,1048
2020-04-04,South Dakota,169,170
2020-04-04,Tennessee,1556,1593
2020-04-04,Texas,4238,4186
2020-04-04,United States,59366,72299
2020-04-04,Utah,399,408
2020-04-04,Vermont,120,135
2020-04-04,Virginia,1441,1467
2020-04-04,Washington,1168,1305
2020-04-04,West Virginia,459,467
2020-04-04,Wisconsin,1087,1221
2020-04-04,Wyoming,83,123
2020-04-11,Alabama,1081,1135
2020-04-11,Alaska,83,84
2020-04-11,Arizona,1301,1403
2020-04-11,Arkansas,671,636
2020-04-11,California,5605,6047
2020-04-11,Colorado,834,1096
2020-04-11,Connecticut,646,1260
2020-04-11,Delaware,194,219
2020-04-11,District of Columbia,137,194
2020-04-11,Florida,4484,4544
2020-04-11,Georgia,1776,2042
2020-04-11,Hawaii,227,221
2020-04-11,Idaho,296,306
2020-04-11,Illinois,2161,2870
2020-04-11,Indiana,1386,1633
2020-04-11,Iowa,609,597
2020-04-11,Kansas,525,525
2020-04-11,Kentucky,1016,1026
2020-04-11,Louisiana,936,1529
2020-04-11,Maine,307,304
2020-04-11,Maryland,1033,1353
2020-04-11,Massachusetts,1240,2038
2020-04-11,Michigan,1968,3385
2020-04-11,Minnesota,911,943
2020-04-11,Mississippi,651,699
2020-04-11,Missouri,1317,1466
2020-04-11,Montana,212,216
2020-04-11,Nebraska,336,343
2020-04-11,Nevada,566,588
2020-04-11,New Hampshire,257,270
2020-04-11,New Jersey,1521,4774
2020-04-11,New Mexico,385,411
2020-04-11,New York,3122,12529
2020-04-11,North Carolina,1995,2016
2020-04-11,North Dakota,143,158
2020-04-11,Ohio,2589,2632
2020-04-11,Oklahoma,807,857
2020-04-11,Oregon,743,769
2020-04-11,Pennsylvania,2804,3453
2020-04-11,Puerto Rico,554,599
2020-04-11,Rhode Island,210,246
2020-04-11,South Carolina,1018,1138
2020-04-11,South Dakota,167,150
2020-04-11,Tennessee,1549,1514
2020-04-11,Texas,4214,4266
2020-04-11,United States,58601,79101
2020-04-11,Utah,398,382
2020-04-11,Vermont,118,115
2020-04-11,Virginia,1424,1619
2020-04-11,Washington,1163,1304
2020-04-11,West Virginia,452,523
2020-04-11,Wisconsin,1076,1171
2020-04-11,Wyoming,85,102
2020-04-18,Alabama,1062,1149
2020-04-18,Alaska,83,80
2020-04-18,Arizona,1292,1316
2020-04-18,Arkansas,663,637
2020-04-18,California,5555,6131
2020-04-18,Colorado,825,1106
2020-04-18,Connecticut,639,1389
2020-04-18,Delaware,193,229
2020-04-18,District of Columbia,136,202
2020-04-18,Florida,4433,4416
2020-04-18,Georgia,1749,2032
2020-04-18,Hawaii,227,211
2020-04-18,Idaho,294,283
2020-04-18,Illinois,2120,2912
2020-04-18,Indiana,1373,1510
2020-04-18,Iowa,604,633
2020-04-18,Kansas,521,546
2020-04-18,Kentucky,1001,960
2020-04-18,Louisiana,923,1360
2020-04-18,Maine,303,310
2020-04-18,Maryland,1033,1357
2020-04-18,Massachusetts,1219,2494
2020-04-18,Michigan,1948,3159
2020-04-18,Minnesota,908,955
2020-04-18,Mississippi,635,732
2020-04-18,Missouri,1295,1358
2020-04-18,Montana,211,191
2020-04-18,Nebraska,334,353
2020-04-18,Nevada,562,546
2020-04-18,New Hampshire,254,242
2020-04-18,New Jersey,1497,4733
2020-04-18,New Mexico,381,422
2020-04-18,New York,3082,10365
2020-04-18,North Carolina,1972,2029
2020-04-18,North Dakota,145,157
2020-04-18,Ohio,2565,2657
2020-04-18,Oklahoma,794,799
2020-04-18,Oregon,738,765
2020-04-18,Pennsylvania,2775,3743
2020-04-18,Puerto Rico,554,565
2020-04-18,Rhode Island,206,273
2020-04-18,South Carolina,1007,1049
2020-04-18,South Dakota,165,154
2020-04-18,Tennessee,1526,1541
2020-04-18,Texas,4186,4294
2020-04-18,United States,58029,76814
2020-04-18,Utah,394,388
2020-04-18,Vermont,117,133
2020-04-18,Virginia,1403,1602
2020-04-18,Washington,1155,1251
2020-04-18,West Virginia,445,419
2020-04-18,Wisconsin,1066,1152
2020-04-18,Wyoming,84,89
2020-04-25,Alabama,1052,1139
2020-04-25,Alaska,83,61
2020-04-25,Arizona,1289,1384
2020-04-25,Arkansas,657,615
2020-04-25,California,5525,5938
2020-04-25,Colorado,817,1067
2020-04-25,Connecticut,629,1338
2020-04-25,Delaware,192,285
2020-04-25,District of Columbia,135,242
2020-04-25,Florida,4351,4555
2020-04-25,Georgia,1736,2040
2020-04-25,Hawaii,226,200
2020-04-25,Idaho,294,262
2020-04-25,Illinois,2094,3010
2020-04-25,Indiana,1348,1597
2020-04-25,Iowa,598,587
2020-04-25,Kansas,510,541
2020-04-25,Kentucky,987,975
2020-04-25,Louisiana,917,1248
2020-04-25,Maine,301,285
2020-04-25,Maryland,1024,1538
2020-04-25,Massachusetts,1198,2535
2020-04-25,Michigan,1926,2806
2020-04-25,Minnesota,887,1016
2020-04-25,Mississippi,629,750
2020-04-25,Missouri,1269,1448
2020-04-25,Montana,211,187
2020-04-25,Nebraska,331,353
2020-04-25,Nevada,557,565
2020-04-25,New Hampshire,255,274
2020-04-25,New Jersey,1480,3979
2020-04-25,New Mexico,381,407
2020-04-25,New York,3055,7791
2020-04-25,North Carolina,1925,2104
2020-04-25,North Dakota,145,158
2020-04-25,Ohio,2525,2835
2020-04-25,Oklahoma,782,780
2020-04-25,Oregon,728,770
2020-04-25,Pennsylvania,2726,3823
2020-04-25,Puerto Rico,553,547
2020-04-25,Rhode Island,202,297
2020-04-25,South Carolina,997,1023
2020-04-25,South Dakota,163,176
2020-04-25,Tennessee,1510,1483
2020-04-25,Texas,4171,4464
2020-04-25,United States,57415,73913
2020-04-25,Utah,393,410
2020-04-25,Vermont,118,124
2020-04-25,Virginia,1388,1633
2020-04-25,Washington,1146,1231
2020-04-25,West Virginia,441,460
2020-04-25,Wisconsin,1058,1026
2020-04-25,Wyoming,84,98
2020-05-02,Alabama,1050,1147
2020-05-02,Alaska,84,87
2020-05-02,Arizona,1275,1404
2020-05-02,Arkansas,653,630
2020-05-02,California,5473,5744
2020-05-02,Colorado,808,999
2020-05-02,Connecticut,623,1165
2020-05-02,Delaware,191,251
2020-05-02,District of Columbia,133,215
2020-05-02,Florida,4289,4352
2020-05-02,Georgia,1715,1975
2020-05-02,Hawaii,227,223
2020-05-02,Idaho,295,252
2020-05-02,Illinois,2091,2952
2020-05-02,Indiana,1329,1537
2020-05-02,Iowa,591,673
2020-05-02,Kansas,511,526
2020-05-02,Kentucky,975,998
2020-05-02,Louisiana,912,1171
2020-05-02,Maine,297,277
2020-05-02,Maryland,1018,1523
2020-05-02,Massachusetts,1182,2310
2020-05-02,Michigan,1905,2588
2020-05-02,Minnesota,874,1042
2020-05-02,Mississippi,629,751
2020-05-02,Missouri,1258,1393
2020-05-02,Montana,209,204
2020-05-02,Nebraska,329,344
2020-05-02,Nevada,554,547
2020-05-02,New Hampshire,250,266
2020-05-02,New Jersey,1467,3181
2020-05-02,New Mexico,375,420
2020-05-02,New York,3007,5976
2020-05-02,North Carolina,1906,1948
2020-05-02,North Dakota,143,148
2020-05-02,Ohio,2481,2737
2020-05-02,Oklahoma,770,759
2020-05-02,Oregon,719,714
2020-05-02,Pennsylvania,2707,3564
2020-05-02,Puerto Rico,551,548
2020-05-02,Rhode Island,200,332
2020-05-02,South Carolina,986,1033
2020-05-02,South Dakota,162,159
2020-05-02,Tennessee,1501,1495
2020-05-02,Texas,4097,4263
2020-05-02,United States,56901,69305
2020-05-02,Utah,390,381
2020-05-02,Vermont,116,111
2020-05-02,Virginia,1372,1669
2020-05-02,Washington,1138,1157
2020-05-02,West Virginia,442,482
2020-05-02,Wisconsin,1043,1162
2020-05-02,Wyoming,83,68
2020-05-09,Alabama,1037,1171
2020-05-09,Alaska,84,89
2020-05-09,Arizona,1257,1427
2020-05-09,Arkansas,647,661
2020-05-09,California,5401,5671
2020-05-09,Colorado,807,906
2020-05-09,Connecticut,618,1052
2020-05-09,Delaware,189,271
2020-05-09,District of Columbia,132,214
2020-05-09,Florida,4275,4407
2020-05-09,Georgia,1690,1987
2020-05-09,Hawaii,226,210
2020-05-09,Idaho,293,304
2020-05-09,Illinois,2075,2962
2020-05-09,Indiana,1317,1583
2020-05-09,Iowa,583,702
2020-05-09,Kansas,506,507
2020-05-09,Kentucky,967,1006
2020-05-09,Louisiana,900,1129
2020-05-09,Maine,292,293
2020-05-09,Maryland,1010,1445
2020-05-09,Massachusetts,1173,2071
2020-05-09,Michigan,1883,2241
2020-05-09,Minnesota,868,1057
2020-05-09,Mississippi,619,748
2020-05-09,Missouri,1260,1427
2020-05-09,Montana,207,177
2020-05-09,Nebraska,324,338
2020-05-09,Nevada,548,544
2020-05-09,New Hampshire,249,292
2020-05-09,New Jersey,1449,2603
2020-05-09,New Mexico,367,442
2020-05-09,New York,2986,4851
2020-05-09,North Carolina,1880,2059
2020-05-09,North Dakota,138,141
2020-05-09,Ohio,2469,2616
2020-05-09,Oklahoma,769,776
2020-05-09,Oregon,718,703
2020-05-09,Pennsylvania,2672,3439
2020-05-09,Puerto Rico,553,570
2020-05-09,Rhode Island,197,381
2020-05-09,South Carolina,979,1060
2020-05-09,South Dakota,160,181
2020-05-09,Tennessee,1485,1492
2020-05-09,Texas,4071,4278
2020-05-09,United States,56016,66816
2020-05-09,Utah,389,372
2020-05-09,Vermont,115,114
2020-05-09,Virginia,1359,1593
2020-05-09,Washington,1131,1211
2020-05-09,West Virginia,438,449
2020-05-09,Wisconsin,1030,1080
2020-05-09,Wyoming,84,83
2020-05-16,Alabama,1020,1148
2020-05-16,Alaska,84,84
2020-05-16,Arizona,1245,1306
2020-05-16,Arkansas,640,583
2020-05-16,California,5370,5695
2020-05-16,Colorado,798,887
2020-05-16,Connecticut,612,954
2020-05-16,Delaware,185,276
2020-05-16,District of Columbia,130,185
2020-05-16,Florida,4254,4279
2020-05-16,Georgia,1683,1961
2020-05-16,Hawaii,227,230
2020-05-16,Idaho,290,269
2020-05-16,Illinois,2040,2865
2020-05-16,Indiana,1302,1572
2020-05-16,Iowa,577,674
2020-05-16,Kansas,501,530
2020-05-16,Kentucky,956,995
2020-05-16,Louisiana,889,1105
2020-05-16,Maine,287,256
2020-05-16,Maryland,1008,1431
2020-05-16,Massachusetts,1162,1886
2020-05-16,Michigan,1867,2160
2020-05-16,Minnesota,864,1000
2020-05-16,Mississippi,611,775
2020-05-16,Missouri,1251,1343
2020-05-16,Montana,205,205
2020-05-16,Nebraska,324,352
2020-05-16,Nevada,544,514
2020-05-16,New Hampshire,246,285
2020-05-16,New Jersey,1436,2287
2020-05-16,New Mexico,363,474
2020-05-16,New York,2945,4111
2020-05-16,North Carolina,1864,2039
2020-05-16,North Dakota,138,153
2020-05-16,Ohio,2444,2685
2020-05-16,Oklahoma,754,733
2020-05-16,Oregon,714,716
